time (days since 1610-01-01),wavelength (nm),irradiance (W/m^2/nm)
151757.0,78575.0,6.71064483981354E-8
151757.0,78625.0,6.693753107356315E-8
151757.0,78675.0,6.676593500287709E-8
151757.0,78725.0,6.659446682988346E-8
151757.0,78775.0,6.643040251219645E-8
151757.0,78825.0,6.626731163805744E-8
151757.0,78875.0,6.610553526797958E-8
151757.0,78925.0,6.594112278435205E-8
151757.0,78975.0,6.577671740615187E-8
151757.0,79025.0,6.561494103607401E-8
151757.0,79075.0,6.5451850161935E-8
151757.0,79125.0,6.529006668642978E-8
151757.0,79175.0,6.512566130822961E-8
151757.0,79225.0,6.496127014088415E-8
151757.0,79275.0,6.479947955995158E-8
151757.0,79325.0,6.463638868581256E-8
151757.0,79375.0,6.447597655778736E-8
151757.0,79425.0,6.431702104237047E-8
151757.0,79475.0,6.415833553319317E-8
151757.0,79525.0,6.400222218871932E-8
151757.0,79575.0,6.38448298673211E-8
151757.0,79625.0,6.368869520656517E-8
151757.0,79675.0,6.353002390824258E-8
151757.0,79725.0,6.337135971534735E-8
151757.0,79775.0,6.321522505459143E-8
151757.0,79825.0,6.305783983862057E-8
151757.0,79875.0,6.290169807243728E-8
151757.0,79925.0,6.274303387954205E-8
151757.0,79975.0,6.258438389750154E-8
151757.0,80025.0,6.243101324798772E-8
151757.0,80075.0,6.227916315992843E-8
151757.0,80125.0,6.212854941622936E-8
151757.0,80175.0,6.197544166752778E-8
151757.0,80225.0,6.182236944596298E-8
151757.0,80275.0,6.167174149140919E-8
151757.0,80325.0,6.15198914033499E-8
151757.0,80375.0,6.136926344879612E-8
151757.0,80425.0,6.121616991094925E-8
151757.0,80475.0,6.106433403374467E-8
151757.0,80525.0,6.091125470675252E-8
151757.0,80575.0,6.076060543591666E-8
151757.0,80625.0,6.06100059030723E-8
151757.0,80675.0,6.04608061394174E-8
151757.0,80725.0,6.03154930445271E-8
151757.0,80775.0,6.016898623784073E-8
151757.0,80825.0,6.002488106560122E-8
151757.0,80875.0,5.988076878793436E-8
151757.0,80925.0,5.973425487582062E-8
151757.0,80975.0,5.9588948886357684E-8
151757.0,81025.0,5.9442452737812346E-8
151757.0,81075.0,5.9298329802004446E-8
151757.0,81125.0,5.915420331348287E-8
151757.0,81175.0,5.900771071765121E-8
151757.0,81225.0,5.886240117547459E-8
151757.0,81275.0,5.8715915685070286E-8
151757.0,81325.0,5.857483742488512E-8
151757.0,81375.0,5.843700989771605E-8
151757.0,81425.0,5.8296844684946336E-8
151757.0,81475.0,5.8157851867690624E-8
151757.0,81525.0,5.8017693760348266E-8
151757.0,81575.0,5.78798662331792E-8
151757.0,81625.0,5.774202094244174E-8
151757.0,81675.0,5.760186994052674E-8
151757.0,81725.0,5.746287712327103E-8
151757.0,81775.0,5.7322733226783384E-8
151757.0,81825.0,5.7184887936045925E-8
151757.0,81875.0,5.704703198716743E-8
151757.0,81925.0,5.6906895196107143E-8
151757.0,81975.0,5.6768755030134344E-8
151757.0,82025.0,5.6632302403158974E-8
151757.0,82075.0,5.649837220289555E-8
151757.0,82125.0,5.636443844991845E-8
151757.0,82175.0,5.622825582918267E-8
151757.0,82225.0,5.6093188760542034E-8
151757.0,82275.0,5.595700969251993E-8
151757.0,82325.0,5.5823072386829153E-8
151757.0,82375.0,5.568912442299734E-8
151757.0,82425.0,5.5552948907688915E-8
151757.0,82475.0,5.5417885391761956E-8
151757.0,82525.0,5.528172408730825E-8
151757.0,82575.0,5.5147765465335397E-8
151757.0,82625.0,5.5013810396076224E-8
151757.0,82675.0,5.488124799057914E-8
151757.0,82725.0,5.475214592820521E-8
151757.0,82775.0,5.4621956735445565E-8
151757.0,82825.0,5.449395246159838E-8
151757.0,82875.0,5.436595174046488E-8
151757.0,82925.0,5.4235762547705235E-8
151757.0,82975.0,5.4106660485331304E-8
151757.0,83025.0,5.3976481950712696E-8
151757.0,83075.0,5.384846701872448E-8
151757.0,83125.0,5.3720434323167865E-8
151757.0,83175.0,5.3590262893976615E-8
151757.0,83225.0,5.346117148974372E-8
151757.0,83275.0,5.3331014271407184E-8
151757.0,83325.0,5.320329066194063E-8
151757.0,83375.0,5.307972017476459E-8
151757.0,83425.0,5.295532190530139E-8
151757.0,83475.0,5.283195747551872E-8
151757.0,83525.0,5.270755565334184E-8
151757.0,83575.0,5.258526414309017E-8
151757.0,83625.0,5.246294776384275E-8
151757.0,83675.0,5.233855659980691E-8
151757.0,83725.0,5.2215206380878953E-8
151757.0,83775.0,5.2090808111415754E-8
151757.0,83825.0,5.196850594302305E-8
151757.0,83875.0,5.184617180020723E-8
151757.0,83925.0,5.1721791294312425E-8
151757.0,83975.0,5.159844818081183E-8
151757.0,84025.0,5.147435189201133E-8
151757.0,84075.0,5.135631653274686E-8
151757.0,84125.0,5.1239517517842614E-8
151757.0,84175.0,5.112067569257306E-8
151757.0,84225.0,5.1002857048843E-8
151757.0,84275.0,5.088402588171448E-8
151757.0,84325.0,5.07672162086692E-8
151757.0,84375.0,5.065041719376495E-8
151757.0,84425.0,5.0531582473922754E-8
151757.0,84475.0,5.041376383019269E-8
151757.0,84525.0,5.029493621577785E-8
151757.0,84575.0,5.017812654273257E-8
151757.0,84625.0,5.0061302658832574E-8
151757.0,84675.0,4.994248214984509E-8
151757.0,84725.0,4.98246848223971E-8
151757.0,84775.0,4.9708415161831E-8
151757.0,84825.0,4.9595964668469605E-8
151757.0,84875.0,4.9483539044103964E-8
151757.0,84925.0,4.936910258379612E-8
151757.0,84975.0,4.92556679887457E-8
151757.0,85025.0,4.914124573929257E-8
151757.0,85075.0,4.902881300949957E-8
151757.0,85125.0,4.8916344752569785E-8
151757.0,85175.0,4.880192250311666E-8
151757.0,85225.0,4.8688495013493593E-8
151757.0,85275.0,4.857409052760886E-8
151757.0,85325.0,4.846162937610643E-8
151757.0,85375.0,4.834914690832193E-8
151757.0,85425.0,4.8234767291432945E-8
151757.0,85475.0,4.812208231896875E-8
151757.0,85525.0,4.801160713441277E-8
151757.0,85575.0,4.7903395028470186E-8
151757.0,85625.0,4.7795175817100244E-8
151757.0,85675.0,4.7685052351198465E-8
151757.0,85725.0,4.757588456527628E-8
151757.0,85775.0,4.7465753993947146E-8
151757.0,85825.0,4.735753833529088E-8
151757.0,85875.0,4.7249308465779905E-8
151757.0,85925.0,4.713919210530548E-8
151757.0,85975.0,4.7030017213955944E-8
151757.0,86025.0,4.691991151162256E-8
151757.0,86075.0,4.68116780893979E-8
151757.0,86125.0,4.6703444667173244E-8
151757.0,86175.0,4.65933318594125E-8
151757.0,86225.0,4.648602924817169E-8
151757.0,86275.0,4.6380900897702304E-8
151757.0,86325.0,4.6277680354478434E-8
151757.0,86375.0,4.617445270582721E-8
151757.0,86425.0,4.606938119877668E-8
151757.0,86475.0,4.596522629185529E-8
151757.0,86525.0,4.58601654429458E-8
151757.0,86575.0,4.575693424158089E-8
151757.0,86625.0,4.565369593478863E-8
151757.0,86675.0,4.5548620875024426E-8
151757.0,86725.0,4.544447307353039E-8
151757.0,86775.0,4.533941933004826E-8
151757.0,86825.0,4.5236177470542316E-8
151757.0,86875.0,4.5132928505609016E-8
151757.0,86925.0,4.5027874762126885E-8
151757.0,86975.0,4.492555660817743E-8
151757.0,87025.0,4.4825284817306965E-8
151757.0,87075.0,4.472687109569051E-8
151757.0,87125.0,4.462843250507831E-8
151757.0,87175.0,4.4528217557626704E-8
151757.0,87225.0,4.442889789402216E-8
151757.0,87275.0,4.432868294657055E-8
151757.0,87325.0,4.4230255014099384E-8
151757.0,87375.0,4.413180931805982E-8
151757.0,87425.0,4.4031605028749254E-8
151757.0,87475.0,4.393227825971735E-8
151757.0,87525.0,4.383208107583414E-8
151757.0,87575.0,4.373363537979458E-8
151757.0,87625.0,4.363518613104134E-8
151757.0,87675.0,4.3534988947158126E-8
151757.0,87725.0,4.343638337900302E-8
151757.0,87775.0,4.333973535608493E-8
151757.0,87825.0,4.32451052745364E-8
151757.0,87875.0,4.3150457429419475E-8
151757.0,87925.0,4.305410072902305E-8
151757.0,87975.0,4.295860378533689E-8
151757.0,88025.0,4.2862243532226785E-8
151757.0,88075.0,4.27676063452509E-8
151757.0,88125.0,4.2672947841992936E-8
151757.0,88175.0,4.257659824702387E-8
151757.0,88225.0,4.248110130333771E-8
151757.0,88275.0,4.238475526108232E-8
151757.0,88325.0,4.2290103863251716E-8
151757.0,88375.0,4.21954382545664E-8
151757.0,88425.0,4.2099095765024686E-8
151757.0,88475.0,4.200360237405221E-8
151757.0,88525.0,4.1908975845217356E-8
151757.0,88575.0,4.181724122531705E-8
151757.0,88625.0,4.172549949998938E-8
151757.0,88675.0,4.1632084446519E-8
151757.0,88725.0,4.153950783347682E-8
151757.0,88775.0,4.1446106990861153E-8
151757.0,88825.0,4.135435816010613E-8
151757.0,88875.0,4.126260222392375E-8
151757.0,88925.0,4.1169201381308085E-8
151757.0,88975.0,4.107662121555222E-8
151757.0,89025.0,4.0983231031077594E-8
151757.0,89075.0,4.0891467989467856E-8
151757.0,89125.0,4.0799708500571796E-8
151757.0,89175.0,4.070631476338349E-8
151757.0,89225.0,4.0613741703054984E-8
151757.0,89275.0,4.0520561128687405E-8
151757.0,89325.0,4.043264567599181E-8
151757.0,89375.0,4.0346048280071045E-8
151757.0,89425.0,4.025783084671275E-8
151757.0,89475.0,4.01704269847869E-8
151757.0,89525.0,4.0082213104142284E-8
151757.0,89575.0,3.9995608602794164E-8
151757.0,89625.0,3.9909000548732365E-8
151757.0,89675.0,3.9820793773515106E-8
151757.0,89725.0,3.973338635887558E-8
151757.0,89775.0,3.9645186689085676E-8
151757.0,89825.0,3.955857152959652E-8
151757.0,89875.0,3.9471952817393685E-8
151757.0,89925.0,3.9383749594890105E-8
151757.0,89975.0,3.9296345732964255E-8
151757.0,90025.0,3.920815316860171E-8
151757.0,90075.0,3.912161616881349E-8
151757.0,90125.0,3.903782541669898E-8
151757.0,90175.0,3.89538286071911E-8
151757.0,90225.0,3.887062405283359E-8
151757.0,90275.0,3.878662369061203E-8
151757.0,90325.0,3.870420073326386E-8
151757.0,90375.0,3.862173869606522E-8
151757.0,90425.0,3.8537759650125736E-8
151757.0,90475.0,3.8454533779486155E-8
151757.0,90525.0,3.837055828626035E-8
151757.0,90575.0,3.828811756534378E-8
151757.0,90625.0,3.8205651975431465E-8
151757.0,90675.0,3.8121687140346694E-8
151757.0,90725.0,3.8038461269707113E-8
151757.0,90775.0,3.7954489329194985E-8
151757.0,90825.0,3.787204150285106E-8
151757.0,90875.0,3.7789572360225065E-8
151757.0,90925.0,3.770671597180808E-8
151757.0,90975.0,3.762675504503932E-8
151757.0,91025.0,3.7546115549957904E-8
151757.0,91075.0,3.746695398376687E-8
151757.0,91125.0,3.738781728657159E-8
151757.0,91175.0,3.730716002792178E-8
151757.0,91225.0,3.722726304999924E-8
151757.0,91275.0,3.7146623554917824E-8
151757.0,91325.0,3.706746198872679E-8
151757.0,91375.0,3.6988307527963116E-8
151757.0,91425.0,3.6907660927454344E-8
151757.0,91475.0,3.682777105495916E-8
151757.0,91525.0,3.6747131559877744E-8
151757.0,91575.0,3.666797354640039E-8
151757.0,91625.0,3.658879421664096E-8
151757.0,91675.0,3.6508168932414264E-8
151757.0,91725.0,3.642830392891483E-8
151757.0,91775.0,3.63501300171265E-8
151757.0,91825.0,3.627485867241376E-8
151757.0,91875.0,3.619958022227365E-8
151757.0,91925.0,3.6122859370379956E-8
151757.0,91975.0,3.6046863272076735E-8
151757.0,92025.0,3.597013886746936E-8
151757.0,92075.0,3.5894860417329255E-8
151757.0,92125.0,3.581958196718915E-8
151757.0,92175.0,3.5742861115295455E-8
151757.0,92225.0,3.5666861464278554E-8
151757.0,92275.0,3.5590151270525894E-8
151757.0,92325.0,3.5514858609531075E-8
151757.0,92375.0,3.5439573053963613E-8
151757.0,92425.0,3.5362859307497274E-8
151757.0,92475.0,3.528686676190773E-8
151757.0,92525.0,3.521016012086875E-8
151757.0,92575.0,3.513489943429704E-8
151757.0,92625.0,3.506156787125292E-8
151757.0,92675.0,3.4987952091114494E-8
151757.0,92725.0,3.4915032642857113E-8
151757.0,92775.0,3.484141686271869E-8
151757.0,92825.0,3.476920440448339E-8
151757.0,92875.0,3.4696977735393375E-8
151757.0,92925.0,3.462336550796863E-8
151757.0,92975.0,3.455044961242493E-8
151757.0,93025.0,3.447684449042754E-8
151757.0,93075.0,3.4404614268623845E-8
151757.0,93125.0,3.433238759953383E-8
151757.0,93175.0,3.425878603025012E-8
151757.0,93225.0,3.418586302927906E-8
151757.0,93275.0,3.411226856542271E-8
151757.0,93325.0,3.404003479090534E-8
151757.0,93375.0,3.396779746367429E-8
151757.0,93425.0,3.3894199447104256E-8
151757.0,93475.0,3.382233870752316E-8
151757.0,93525.0,3.3751707206874926E-8
151757.0,93575.0,3.368244705370671E-8
151757.0,93625.0,3.3613183347824815E-8
151757.0,93675.0,3.354259803245441E-8
151757.0,93725.0,3.347265931097354E-8
151757.0,93775.0,3.340205978474842E-8
151757.0,93825.0,3.3332817395148595E-8
151757.0,93875.0,3.3263543031125664E-8
151757.0,93925.0,3.319293995218686E-8
151757.0,93975.0,3.3123029652415426E-8
151757.0,94025.0,3.305243367890398E-8
151757.0,94075.0,3.298315576216737E-8
151757.0,94125.0,3.291390271442651E-8
151757.0,94175.0,3.284330674091507E-8
151757.0,94225.0,3.277337157214788E-8
151757.0,94275.0,3.2702807573059545E-8
151757.0,94325.0,3.2633618474164905E-8
151757.0,94375.0,3.256716496480294E-8
151757.0,94425.0,3.2500693691872584E-8
151757.0,94475.0,3.243489032911384E-8
151757.0,94525.0,3.236842971432452E-8
151757.0,94575.0,3.230326939274164E-8
151757.0,94625.0,3.223810551844508E-8
151757.0,94675.0,3.217164845636944E-8
151757.0,94725.0,3.2105848646324375E-8
151757.0,94775.0,3.203939513696241E-8
151757.0,94825.0,3.197421705181114E-8
151757.0,94875.0,3.190904607208722E-8
151757.0,94925.0,3.184259611543894E-8
151757.0,94975.0,3.1776785647252836E-8
151757.0,95025.0,3.171034279603191E-8
151757.0,95075.0,3.164517181630799E-8
151757.0,95125.0,3.157999373115672E-8
151757.0,95175.0,3.1513547327222113E-8
151757.0,95225.0,3.144778304431384E-8
151757.0,95275.0,3.1382455745188054E-8
151757.0,95325.0,3.131883730134177E-8
151757.0,95375.0,3.125521885749549E-8
151757.0,95425.0,3.119033920029324E-8
151757.0,95475.0,3.112609903155317E-8
151757.0,95525.0,3.106122647977827E-8
151757.0,95575.0,3.099760093050463E-8
151757.0,95625.0,3.0933975381230994E-8
151757.0,95675.0,3.086911704031081E-8
151757.0,95725.0,3.0804869766143383E-8
151757.0,95775.0,3.0740004319795844E-8
151757.0,95825.0,3.067637166509485E-8
151757.0,95875.0,3.0612735457680174E-8
151757.0,95925.0,3.054787711675999E-8
151757.0,95975.0,3.0483629842592563E-8
151757.0,96025.0,3.0418785712527097E-8
151757.0,96075.0,3.03551530578261E-8
151757.0,96125.0,3.029149908684303E-8
151757.0,96175.0,3.0228289205069814E-8
151757.0,96225.0,3.016787886167549E-8
151757.0,96275.0,3.0106875215096807E-8
151757.0,96325.0,3.004709014930995E-8
151757.0,96375.0,2.998729087266838E-8
151757.0,96425.0,2.9926297884230735E-8
151757.0,96475.0,2.9865901751691126E-8
151757.0,96525.0,2.98049052105398E-8
151757.0,96575.0,2.974510593389823E-8
151757.0,96625.0,2.96853084336135E-8
151757.0,96675.0,2.9624315445175853E-8
151757.0,96725.0,2.9563917536279405E-8
151757.0,96775.0,2.9502935205982794E-8
151757.0,96825.0,2.9443127047557027E-8
151757.0,96875.0,2.938331711277442E-8
151757.0,96925.0,2.932233300612097E-8
151757.0,96975.0,2.9261936873581362E-8
151757.0,97025.0,2.920095631964159E-8
151757.0,97075.0,2.9141244084485152E-8
151757.0,97125.0,2.908367058296335E-8
151757.0,97175.0,2.9025809311633566E-8
151757.0,97225.0,2.8968523579919747E-8
151757.0,97275.0,2.8910664084946802E-8
151757.0,97325.0,2.8853959221919467E-8
151757.0,97375.0,2.8797249029821614E-8
151757.0,97425.0,2.873938953484867E-8
151757.0,97475.0,2.868210380313485E-8
151757.0,97525.0,2.8624254966302942E-8
151757.0,97575.0,2.856753766877773E-8
151757.0,97625.0,2.851082570032304E-8
151757.0,97675.0,2.845297508713429E-8
151757.0,97725.0,2.8395685802706794E-8
151757.0,97775.0,2.8337840518588564E-8
151757.0,97825.0,2.8281123221063353E-8
151757.0,97875.0,2.8224402370824464E-8
151757.0,97925.0,2.8166549981278877E-8
151757.0,97975.0,2.8109267802278737E-8
151757.0,98025.0,2.8051486467006725E-8
151757.0,98075.0,2.7996460261192624E-8
151757.0,98125.0,2.7942194336105786E-8
151757.0,98175.0,2.7886805753496446E-8
151757.0,98225.0,2.7831978499648358E-8
151757.0,98275.0,2.7776597022466376E-8
151757.0,98325.0,2.772232399195218E-8
151757.0,98375.0,2.7668052737794824E-8
151757.0,98425.0,2.7612669484256003E-8
151757.0,98475.0,2.7557840454051075E-8
151757.0,98525.0,2.750246608229645E-8
151757.0,98575.0,2.7448184169998058E-8
151757.0,98625.0,2.7393909363127023E-8
151757.0,98675.0,2.733852788594504E-8
151757.0,98725.0,2.728370596116747E-8
151757.0,98775.0,2.7228329813056007E-8
151757.0,98825.0,2.7174047900757614E-8
151757.0,98875.0,2.7119762435745542E-8
151757.0,98925.0,2.7064391616704597E-8
151757.0,98975.0,2.700956436285651E-8
151757.0,99025.0,2.695512257844257E-8
151757.0,99075.0,2.6903656191734626E-8
151757.0,99125.0,2.6852246648445544E-8
151757.0,99175.0,2.6799757080198106E-8
151757.0,99225.0,2.6747812853500363E-8
151757.0,99275.0,2.6695330390680283E-8
151757.0,99325.0,2.6643915518320682E-8
151757.0,99375.0,2.6592495316890563E-8
151757.0,99425.0,2.6540012854070483E-8
151757.0,99475.0,2.648806862737274E-8
151757.0,99525.0,2.6435593269980018E-8
151757.0,99575.0,2.6384174844906738E-8
151757.0,99625.0,2.63327493144061E-8
151757.0,99675.0,2.6280273957013378E-8
151757.0,99725.0,2.6228324401245118E-8
151757.0,99775.0,2.6175852596566074E-8
151757.0,99825.0,2.6124428842422276E-8
151757.0,99875.0,2.607299620649428E-8
151757.0,99925.0,2.6020527954528916E-8
151757.0,99975.0,2.5968576622403816E-8
151757.0,100125.0,2.581840519155776E-8
151757.0,100375.0,2.5570010109277064E-8
151757.0,100625.0,2.532161147428269E-8
151757.0,100875.0,2.5073212839288317E-8
151757.0,101125.0,2.4829871492215716E-8
151757.0,101375.0,2.459244186070464E-8
151757.0,101625.0,2.43550228873346E-8
151757.0,101875.0,2.411760213760772E-8
151757.0,102125.0,2.38846791233982E-8
151757.0,102375.0,2.3659925574293084E-8
151757.0,102625.0,2.3435346108158228E-8
151757.0,102875.0,2.3210763089309694E-8
151757.0,103125.0,2.2988185577332843E-8
151757.0,103375.0,2.2773031460587845E-8
151757.0,103625.0,2.2558571899367053E-8
151757.0,103875.0,2.234411589085994E-8
151757.0,104125.0,2.2130313581669725E-8
151757.0,104375.0,2.1925055548877026E-8
151757.0,104625.0,2.172242830056348E-8
151757.0,104875.0,2.1519797499536253E-8
151757.0,105125.0,2.1317170251222706E-8
151757.0,105375.0,2.1118724546909107E-8
151757.0,105625.0,2.0925401855720338E-8
151757.0,105875.0,2.0732093375386285E-8
151757.0,106125.0,2.053878489505223E-8
151757.0,106375.0,2.0346664797443736E-8
151757.0,106625.0,2.016269640137125E-8
151757.0,106875.0,1.9980266330321683E-8
151757.0,107125.0,1.9797832706558438E-8
151757.0,107375.0,1.9615402635508872E-8
151757.0,107625.0,1.9436383169590954E-8
151757.0,107875.0,1.9262468953229472E-8
151757.0,108125.0,1.9088604474859494E-8
151757.0,108375.0,1.8914739996489516E-8
151757.0,108625.0,1.8741109997222338E-8
151757.0,108875.0,1.857417153416918E-8
151757.0,109125.0,1.841029551030715E-8
151757.0,109375.0,1.824641593373144E-8
151757.0,109625.0,1.808253813351257E-8
151757.0,109875.0,1.7919415284950446E-8
151757.0,110125.0,1.776216329574254E-8
151757.0,110375.0,1.7606145874538015E-8
151757.0,110625.0,1.7450124900619812E-8
151757.0,110875.0,1.729410392670161E-8
151757.0,111125.0,1.713949693282757E-8
151757.0,111375.0,1.699172536007154E-8
151757.0,111625.0,1.684485617658993E-8
151757.0,111875.0,1.6697988769465155E-8
151757.0,112125.0,1.6551119585983542E-8
151757.0,112375.0,1.6405623526338786E-8
151757.0,112625.0,1.6266623603655717E-8
151757.0,112875.0,1.6128460345044004E-8
151757.0,113125.0,1.5990291757361774E-8
151757.0,113375.0,1.5852126722393223E-8
151757.0,113625.0,1.5714515910758564E-8
151757.0,113875.0,1.5580939205506183E-8
151757.0,114125.0,1.5448163637188372E-8
151757.0,114375.0,1.5315386292513722E-8
151757.0,114625.0,1.518261072419591E-8
151757.0,114875.0,1.5050082069478776E-8
151757.0,115125.0,1.4923935864885607E-8
151757.0,115375.0,1.4800582981422394E-8
151757.0,115625.0,1.4677231874316021E-8
151757.0,115875.0,1.4553879879031228E-8
151757.0,116125.0,1.4430526107389596E-8
151757.0,116375.0,1.4309096130205035E-8
151757.0,116625.0,1.4190630004407012E-8
151757.0,116875.0,1.4072197629388938E-8
151757.0,117125.0,1.3953766142549284E-8
151757.0,117375.0,1.3835331991174371E-8
151757.0,117625.0,1.3717627922460451E-8
151757.0,117875.0,1.3606302751156818E-8
151757.0,118125.0,1.3496465278706182E-8
151757.0,118375.0,1.3386626029898707E-8
151757.0,118625.0,1.3276786781091232E-8
151757.0,118875.0,1.3166947532283757E-8
151757.0,119125.0,1.3058966352730295E-8
151757.0,119375.0,1.2954703088041697E-8
151757.0,119625.0,1.2850543740228204E-8
151757.0,119875.0,1.2746384392414711E-8
151757.0,120125.0,1.26422197155307E-8
151757.0,120375.0,1.2538066584966145E-8
151757.0,120625.0,1.2437664231867984E-8
151757.0,120875.0,1.2340093391571827E-8
151757.0,121125.0,1.2242526992167768E-8
151757.0,121375.0,1.2144956151871611E-8
151757.0,121625.0,1.2047388864289132E-8
151757.0,121875.0,1.1949897071872329E-8
151757.0,122125.0,1.185508580192618E-8
151757.0,122375.0,1.1761592588754866E-8
151757.0,122625.0,1.1668101151940391E-8
151757.0,122875.0,1.1574608826947497E-8
151757.0,123125.0,1.1481116501954602E-8
151757.0,123375.0,1.1387728982015233E-8
151757.0,123625.0,1.1298907587331541E-8
151757.0,123875.0,1.1212512696090471E-8
151757.0,124125.0,1.11261178048494E-8
151757.0,124375.0,1.103972113725149E-8
151757.0,124625.0,1.095332624601042E-8
151757.0,124875.0,1.0866932242947769E-8
151757.0,125125.0,1.0782875037307349E-8
151757.0,125375.0,1.0701158181802839E-8
151757.0,125625.0,1.0619442214476749E-8
151757.0,125875.0,1.05377235826154E-8
151757.0,126125.0,1.0456008503467729E-8
151757.0,126375.0,1.037428898342796E-8
151757.0,126625.0,1.0293581986786648E-8
151757.0,126875.0,1.0216113288663564E-8
151757.0,127125.0,1.0138886175070638E-8
151757.0,127375.0,1.0061652844228774E-8
151757.0,127625.0,9.984426618814268E-9
151757.0,127875.0,9.907198617042923E-9
151757.0,128125.0,9.830028346868858E-9
151757.0,128375.0,9.756869090438158E-9
151757.0,128625.0,9.685715340879142E-9
151757.0,128875.0,9.614561591320125E-9
151757.0,129125.0,9.543407841761109E-9
151757.0,129375.0,9.472253204023673E-9
151757.0,129625.0,9.401098566286237E-9
151757.0,129875.0,9.330369366011837E-9
151757.0,130125.0,9.261998279441741E-9
151757.0,130375.0,9.193991346023722E-9
151757.0,130625.0,9.125983524427284E-9
151757.0,130875.0,9.057976591009265E-9
151757.0,131125.0,8.989968769412826E-9
151757.0,131375.0,8.921960947816387E-9
151757.0,131625.0,8.855049138389859E-9
151757.0,131875.0,8.791490202497698E-9
151757.0,132125.0,8.728164857529919E-9
151757.0,132375.0,8.66483862438372E-9
151757.0,132625.0,8.60151327941594E-9
151757.0,132875.0,8.53818704626974E-9
151757.0,133125.0,8.474860813123541E-9
151757.0,133375.0,8.412347263231368E-9
151757.0,133625.0,8.352473379602543E-9
151757.0,133875.0,8.29280288883183E-9
151757.0,134125.0,8.233132398061116E-9
151757.0,134375.0,8.173461907290402E-9
151757.0,134625.0,8.11379052834127E-9
151757.0,134875.0,8.054120037570556E-9
151757.0,135125.0,7.994893636009692E-9
151757.0,135375.0,7.938820267838764E-9
151757.0,135625.0,7.883360630955849E-9
151757.0,135875.0,7.827902770429773E-9
151757.0,136125.0,7.772443133546858E-9
151757.0,136375.0,7.716985273020782E-9
151757.0,136625.0,7.661526524316287E-9
151757.0,136875.0,7.60607221650389E-9
151757.0,137125.0,7.55243156902452E-9
151757.0,137375.0,7.500258192294496E-9
151757.0,137625.0,7.448083927386051E-9
151757.0,137875.0,7.395909662477607E-9
151757.0,138125.0,7.343736285747582E-9
151757.0,138375.0,7.291562020839137E-9
151757.0,138625.0,7.239387755930693E-9
151757.0,138875.0,7.187650474804741E-9
151757.0,139125.0,7.139214996954024E-9
151757.0,139375.0,7.091461196040427E-9
151757.0,139625.0,7.04370739512683E-9
151757.0,139875.0,6.995953594213233E-9
151757.0,140125.0,6.948199349210427E-9
151757.0,140375.0,6.90044466011841E-9
151757.0,140625.0,6.852689971026393E-9
151757.0,140875.0,6.805373597984499E-9
151757.0,141125.0,6.7597385466910964E-9
151757.0,141375.0,6.7142682524945485E-9
151757.0,141625.0,6.668797958298001E-9
151757.0,141875.0,6.6233281081906625E-9
151757.0,142125.0,6.577857369904905E-9
151757.0,142375.0,6.532387519797567E-9
151757.0,142625.0,6.486917225601019E-9
151757.0,142875.0,6.441998490203105E-9
151757.0,143125.0,6.39959907289267E-9
151757.0,143375.0,6.35751007393992E-9
151757.0,143625.0,6.315420630897961E-9
151757.0,143875.0,6.273331187856002E-9
151757.0,144125.0,6.231242632992462E-9
151757.0,144375.0,6.1891531899505026E-9
151757.0,144625.0,6.147063302819333E-9
151757.0,144875.0,6.105107086540329E-9
151757.0,145125.0,6.065388635789759E-9
151757.0,145375.0,6.0264691015277094E-9
151757.0,145625.0,5.98754956726566E-9
151757.0,145875.0,5.94863003300361E-9
151757.0,146125.0,5.9097104987415605E-9
151757.0,146375.0,5.870790964479511E-9
151757.0,146625.0,5.831870986128251E-9
151757.0,146875.0,5.792951451866202E-9
151757.0,147125.0,5.754750898034899E-9
151757.0,147375.0,5.718223228257102E-9
151757.0,147625.0,5.681763504128412E-9
151757.0,147875.0,5.645303779999722E-9
151757.0,148125.0,5.608844055871032E-9
151757.0,148375.0,5.572383887653132E-9
151757.0,148625.0,5.535924163524442E-9
151757.0,148875.0,5.499463995306542E-9
151757.0,149125.0,5.4630042711778515E-9
151757.0,149375.0,5.427913229993919E-9
151757.0,149625.0,5.394274360526197E-9
151757.0,149875.0,5.360635935147684E-9
151757.0,150125.0,5.326997509769171E-9
151757.0,150375.0,5.293359084390659E-9
151757.0,150625.0,5.259720659012146E-9
151757.0,150875.0,5.226081789544423E-9
151757.0,151125.0,5.192443364165911E-9
151757.0,151375.0,5.158804494698188E-9
151757.0,151625.0,5.125932123206667E-9
151757.0,151875.0,5.094026089835779E-9
151757.0,152125.0,5.06212360917857E-9
151757.0,152375.0,5.030221128521362E-9
151757.0,152625.0,4.998318647864153E-9
151757.0,152875.0,4.966415723117734E-9
151757.0,153125.0,4.934513242460525E-9
151757.0,153375.0,4.902610317714107E-9
151757.0,153625.0,4.870707392967688E-9
151757.0,153875.0,4.83936668516094E-9
151757.0,154125.0,4.810211340355863E-9
151757.0,154375.0,4.781275819709663E-9
151757.0,154625.0,4.752340299063462E-9
151757.0,154875.0,4.723404778417262E-9
151757.0,155125.0,4.694469257771061E-9
151757.0,155375.0,4.665533737124861E-9
151757.0,155625.0,4.63659777238945E-9
